Radio ROKS Балади (UA)	http://online.radioroks.ua/RadioROKS_Ballads_HD	0
Classic Radio (UA)	http://online.classicradio.ua/ClassicRadio_HD	0
Єдині новини (UA)	http://online-news.radioplayer.ua/RadioNews	0
---===(Ukrainian)===---	127.0.0.1	0
Авторадiо (UA)	https://cast.mediaonline.net.ua/avtoradio320	3
Армія FM (UA)	http://212.26.132.129:8000/ArmyFM	0
Баба Міша радіо (UA)	http://radio.ukraudio.com:8000/babamisha.aac	0
БАР FM (Бар) (UA)	http://176.105.207.222:8000/barfm_live320	0
Бізнес Радіо (UA)	http://cast.brg.ua/businessradio_main_public_mp3_hq	0
Бліц-FM (Фастів)	https://stream.blits-fm.ua/stream64	0
Буковинська хвиля (UA)	https://radio.garden/api/ara/content/listen/WAcdQy6y/channel.mp3	0
DJ FM (UA)	http://cast.brg.ua/djfm_main_public_mp3_hq	0
DJ FM Dance (UA)	http://cast.brg.ua/djfmdance_main_public_mp3_hq	0
Дуже Радіо (UA)	https://ipradio.net:8443/duzheHD	0
Europa Plus (UA)	http://217.20.173.105:8100/live	2
Flash Radio (UA)	http://tavr.tvstitch.com/FlashRadio	0
FRESH-FM (UA)	https://radio.garden/api/ara/content/listen/OVPFyBCE/channel.mp3	3
Всемирное Одесское радио (UA)	http://listen6.myradio24.com/odesradio	0
Галичина FM (UA)	http://stream320.galychyna.fm/RadioPlayer	0
Гармонія світу (UA)	http://garmonia-stream.fakel.com.ua/1	0
Голос FM (UA)	http://stream.holos.fm:8000/holos	3
I-X.Live (UA)	http://s4.radio.co/s7625ed0b2/listen	2
K-Pop Radio (UA)	http://tavr.tvstitch.com/KpopRadio	0
K-Pop HD (UA)	http://icecast.luxnet.ua/k-pop-hd	0
KEXXX FM (UA)	http://listen6.myradio24.com:9000/4171	2
KEXXX FM Rocks (UA)	http://listen6.myradio24.com/82192	3
Країна FM (UA)	http://185.65.245.34:8000/kiev	2
Lounge FM (UA)	https://cast.mediaonline.net.ua/loungefm320	0
Lugaradio (UA)	http://91.200.41.23:8002/192.mp3/	0
Magic Radio (UA)	http://cast.brg.ua/magic_main_public_mp3_hq	0
MFM (UA)	https://radio.mfm.ua/online128	5
Ми з України (UA)	https://stream4.nadaje.com:9889/lux	0
Ми - Україна (UA)	https://cast.mediaonline.net.ua/wau320	0
Music Radio (UA)	http://tavr.tvstitch.com/MusicRadio	0
NewDay FM (UA)	http://178.93.125.230:8000/newday.mp3	2
Новий День (UA)	http://stream.zeno.fm/5burvqocukruv	0
NRJ (UA)	https://cast.mediaonline.net.ua/nrj320	1
Power FM (UA)	http://cast.brg.ua/powerfm_main_public_mp3_hq	4
Радіо Вежа (UA)	http://listen6.myradio24.com/69829	0
Радіо Чернівці (UA)	https://radio.garden/api/ara/content/listen/9wpSYN4j/channel.mp3	0
Radio EX (UA)	https://globalic.stream:1535/stream	5
Радіо Кордон (UA)	https://radio.dpsu.gov.ua/	0
Радіо Люкс FM MP3-320 (UA)	http://icecast.luxnet.ua/lux_hd_rp	0
Радіо Люкс FM AAC-320 (UA)	http://icecast.luxnet.ua/lux_adv_hd	0
Радіо Люкс FM AAC-320 (UA)	http://icecast.luxnet.ua/lux_adv_test_hd	0
Радіо Люкс FM – Chill and Relax MP3-320 (UA)	http://icecast.luxnet.ua/chill-full-hd-mp3	0
Радіо Люкс FM – Chill and Relax MP3-320 (UA)	http://icecast.luxnet.ua/chill-meta-simple-hd-mp3	0
Радіо Люкс FM – Chill and Relax MP3-320 (UA)	http://icecast.luxnet.ua/chill-noresample-hd-mp3	0
Радіо Люкс FM – Chill and Relax AAC-256 (UA)	http://icecast.luxnet.ua/chill-hd	0
Радіо Люкс FM – Chill and Relax AAC-256 (UA)	http://icecast.luxnet.ua/chill-full-hd-aac	0
Радіо Люкс FM – Chill and Relax AAC-256 (UA)	http://icecast.luxnet.ua/chill-meta-simple-hd-aac	0
Радіо Люкс FM – Chill and Relax AAC-256 (UA)	http://icecast.luxnet.ua/chill-noresample-hd-aac	0
Радіо Люкс FM сучасні хіти (UA)	http://icecast.luxnet.ua/suchasni-hiti-hd	0
Радіо Люкс FM золоті хіти (UA)	http://icecast.luxnet.ua/zoloti-hiti-hd	0
Радіо Люкс FM Львів (UA)	http://icecast.luxnet.ua/luxlviv_hd	0
Радіо Люкс FM Львів (UA)	http://icecast.luxnet.ua/lux_lviv_adv_hd	0
Радіо Люкс FM Львів  (UA)	http://icecast.luxnet.ua/lux_lviv_hd_rp	0
Радіо Люкс FM Українські хіти (UA)	http://icecast.luxnet.ua/ukrayinski-hiti-hd	0
Львівська хвиля (UA)	https://onair.lviv.fm:8443/lviv.fm	1
Radio M (UA)	http://live.radiom.ua/stream_mp3	3
Радіо Магнiт (UA)	http://176.67.8.31:8000/stream	2
Радіо Maximum (UA)	https://icecast.luxnet.ua/maximum_mp3	1
Радіо Maximum (UA)	http://icecast.luxnet.ua/max_adv_hd	1
Радіо Maximum (UA)	http://icecast.luxnet.ua/maximum_hd_rp	1
Радіо Maximum (UA)	http://icecast.luxnet.ua/max_adv_test_hd	1
Радіо місто над бугом (UA)	https://radio.garden/api/ara/content/listen/biS6PJbc/channel.mp3	0
Радіо Накипіло (UA)	https://radiostream.nakypilo.ua/full	0
Radio Nostalgie (UA)	http://icecast.luxnet.ua/nostalgi	2
Radio Nostalgie (UA)	http://icecast.luxnet.ua/nst_adv_hd	0
Radio Nostalgie (UA)	http://icecast.luxnet.ua/nostalgie_hd_rp	0
Radio Nostalgie (UA)	http://icecast.luxnet.ua/nst_adv_test_hd	0
Радіо NovaLine (UA)	http://stream.novaline.net.ua/Novaline_256	0
Radio Perec FM (UA)	https://radio.urg.ua/radio-stilnoe	0
Radio Perec FM (UA)	https://radio.perec.fm/radio-stilnoe	1
RadioПІХОТА (UA)	http://online.pihota.fm/listen/pihota/320	1
Radio Power (UA)	https://radio.garden/api/ara/content/listen/iWTyUgC-/channel.mp3	3
Радіо Провінція (UA)	http://provinciya.stream.laut.fm/provinciya	0
Радіо ПУЛЬС (UA)	http://radio2.tirek.hu:8000/sionelo	2
Радіо П'ятниця (UA)	https://cast.mediaonline.net.ua/radiopyatnica320	0
Radio Respect (UA)	https://listen6.myradio24.com/95451_128	0
Радіо C4	https://radio.c4.com.ua:8443/320	7
Радіо Сільпо (UA)	https://stream.radio.silpo.ua/silpo	1
Радіо Сокаль (UA)	http://online.sokal.lviv.ua:8000/sokalfm96.mp3	0
Radio Syaivo (UA)	https://stream.ntktv.ua/syaivo.mp3	0
RadioTrek (UA)	http://audio.radiotrek.rv.ua/	0
RadioTrek2 (UA)	http://online2.radiotrek.rv.ua:8000/MP3_128	0
Radio Vezha (UA)	https://radio.garden/api/ara/content/listen/892PLDl1/channel.mp3	0
Radio Wanda FM (UA)	https://radio.garden/api/ara/content/listen/FMtySeyQ/channel.mp3	0
Радіо з Криївки (UA)	http://mjoystream.westeurotele.com:8000/radio-z-kryjivky	0
Радіо Західний полюс (UA)	https://online.z-polus.info/hq	3
Радіо Західний полюс (UA)	https://radio.garden/api/ara/content/listen/m6SPqzmf/channel.mp3	3
Record FM (UA)	https://nrf1.newradio.it:10058/stream	0
Record Dance Radio (UA)	https://online.radiorecord.com.ua/rr_128	0
Шлягер FM (UA)	http://cast.brg.ua/shanson_main_public_mp3_hq	0
Шансон FM (UA)	https://cast.fex.net/shanson_x	0
Радіо Шансон (UA)	https://cast.brg.ua/newshanson_main_public_mp3_hq	0
Сокаль (UA)	http://online.sokal.lviv.ua:8000/sokalfm96.mp3	0
Стрий FM (UA)	https://radio.garden/api/ara/content/listen/XPaFFEI9/channel.mp3	0
Сфера-ФМ (UA)	https://cdn-br2.live-tv.cloud/sferarvFM/320k/icecast.audio	0
SUN FM (UA)	https://ec5.yesstreaming.net:2225/stream	1
SUN FM Fresh (UA)	https://ec5.yesstreaming.net:3560/stream	3
Тернопільська Хвиля (UA)	https://onair.lviv.fm:8443/ternopil.fm	3
True Black Metal Radio (UA)	http://trueblackmetalradio.com:666/radio	0
Закарпаття FM (UA)	https://radio.garden/api/ara/content/listen/SHqjFqep/channel.mp3	0
Захід FM+ (UA)	https://radio.garden/api/ara/content/listen/E4BFf6Uh/channel.mp3	0
Фреш FM (UA)	http://193.53.83.3:8000/fresh-fm_mp3	1
Янтарне радіо (UA)	https://complex.in.ua/yantarne	0
Радіо NV (UA)	https://online-radio.nv.ua/radionv.mp3	0
SVOBODA.FM (UA)	https://listen.radioking.com/radio/623869/stream/686722	0
Евроданс	https://listen4.myradio24.com:443/dance80	0
Радіо Ісландія	https://s3.radio.co/sa3e464c40/listen	10
Радио Город FM (UA)	http://listen2.myradio24.com:9000/8338	0
Інформатор FM (UA)	http://main.inf.fm:9101/;	4
Країна FM (UA)	http://185.65.245.34:8000/kiev	0
Happy Radio	https://stream-155.zeno.fm/nkeaps48xg0uv?zs=WyNLPJDVTfaMATKk3JeEPA	0
Радіо Хартія	https://a9.asurahosting.com/listen/radio_khartia/radio.mp3	5
Радио Голос Свободи (Україна) (UA)	http://holos.fm:8000/holos	1
Радіоточка	https://radio.nrcu.gov.ua/ur5-mp3	0
87.5 FM - Радио Первое Украина	http://195.138.81.134:8000/radio1-128	5
Радіо ПЕРШЕ	https://live.radio1.com.ua/liveradio320	0
Українське Радіо (UA)	http://radio.grad.ua:8000/radio1-128	3
Українське Радіо (Одесса)	http://195.138.81.134:8000/radio1-256	5
Українське Радіо (UA)	https://radio.nrcu.gov.ua/ur1-mp3	0
Радіо Промінь (UA)	https://radio.nrcu.gov.ua/ur2-mp3	0
Радіо Культура (UA)	https://radio.nrcu.gov.ua/ur3-mp3	0
Громадське Радіо (UA)	http://5.9.8.20:8000/stream	0
Громадське Радіо2 (UA)	http://91.218.212.67:8000/stream	0
Громадське Радіо3 (UA)	https://hromadske.radio/radio_https_upstream	0
Громадське Радіо4 (UA)	http://stream.hromadskeradio.org:8000/stream-ps-hi	0
Pryamiy FM (UA)	https://cast.mediaonline.net.ua/prmfm320	1
Kyiv 98FM (UA)	https://cdn.vsnw.net:8943/kyiv_fm_128k	2
